ANN_IMPST,TIPO_DICH_ACCERT,FLG_PRES_ADESIONE,INNESCO,TIPO_CONTROLLO,TIPOLOGIA_CON,FLG_PRES_RICORSO,SETT_IMP,PESO,PESO_ADESIONE,AFFIDABILITA,SOLVIBILITA,STATO_CONTROLLO,FL_CONDONO,RIM_DA_RES_AUT,RIMB_NON_CONC,RIMB_NON_CONC_DEF,RIMB_NON_CONC_AUT,CREDITO_NON_RIC_AUT,DEBITO_IMPOSTA_AUT,IVA_OP_IMPON_DIC,CREDITI_IVA_DIC,VOL_AFF_DICH,VOL_ACC_DEF,DETR_IVA_DIC,DETR_IVA_ACC,FLG_PRES_RISCOSS,INDAGINE_BANCARIA,MAG_IMP_IRPEF_ACC,MAG_IMP_IRPEF_DEF,MAG_IMP_RIT_ACC,MAG_IMP_RIT_DEF,DEBITI_IVA_DIC,COD_MOD_DICH,COD_CLASSE_VOLUME,IMP_BEN_AMM,IMP_BEN_NO_AMM,IMP_BENI_ALTRI,IMP_INTRA_IMPOST,IMP_IMPOR_IMPON,IMP_IMPOR_IMPOST,IMP_ESPORTAZ,IMP_OPER_INT,IMP_VE_OPESEN,IMP_OPER_NOIMP,IMP_CESS_BENI,IMP_VE_VOLAFF,IMP_ACQ_NOIMP,IMP_ACQ_ESENTI,IMP_ACQ_NODETR,IMP_OPER,IMP_IVA_DEB,IMP_CREDAP_COMP,IMP_CRED_AP,IMP_VERS_PERIOD,IMP_CONSUM_IMPON,IMP_SOGG_IVA_IMPON,IMP_V_AGG_IMPON,IMP_V_AGG_IVA,VAL_ALIQ_M_VOL_IMP,VAL_ALIQ_M_ACQ_IMP,VAL_ALIQ_MEDIA_VOL,VAL_ALIQ_MEDIA_ACQ,FLG_PRES_BILANCIO,COD_NATURA_GIUR,COD_STATO_DOC,COD_DIR_REG,FLG_VC,FLG_RF,FLG_FC,COD_ATTIV_GEN,IMP_UTIL_CONTEC,IMP_PERD_CONTEC,IMP_RIM_FINALI,IMP_ESISTZ,IMP_IMPST_NETTA,IMP_ECC_PREC,IMP_ECC_PREC_F24,IMP_IMPST_DEBITO,IMP_IMPST_CREDIT,cod_uff_prov_gen,cod_uff_ann_gen,imp_ricavi_comp_attiv,imp_tot_pos,imp_sps_prest_lavoro,imp_tot_neg,imp_redd_lrd_attiv,imp_redd_imp_attiv,VAR_CREDITO,VAR_RIMBORSO,VAR_DETRAZIONE,VAR_VOL_AFF_POS,VAR_VOL_AFF_NEG,CNR_S_AND_EXT_Obi
2003,3,0,AA,1,8,0,3,18,0,3,3,21,0,0,0,0,0,0,0,-300000,300000,0,0,300000,0,0,0,0,0,0,0,0,6,1,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500000,-1500000,0,20,0,20,1,2,2,911,0,1,0,17,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,300000,0,300000,0,0,3
2004,3,0,AA,1,8,0,3,18,0,3,3,21,0,0,0,0,0,0,0,-700000,400000,1,1,400000,0,0,0,0,0,0,0,0,6,1,0,0,2000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300000,0,0,1,-1999999,-1999999,0,20,0,20,1,2,2,911,0,1,0,17,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,700000,0,700000,1,0,3
2003,3,1,2,1,8,0,4,18,6,3,3,19,0,0,0,0,0,0,0,-703162,699817,19704448,19704448,1758308,721341,1,0,0,0,0,0,0,6,6,39345,113142,8757473,0,0,0,0,0,1455,0,1455,19704448,10498,16178,91620,0,1058491,232643,235988,0,0,0,-3499211,10794488,20,20,5.37,19.73,1,3,2,911,0,1,0,13,0,109701,0,0,35828,0,0,11151,0,LI,LI,19733082,0,658819,0,188566,188566,703162,0,703162,20764394,1455,3
2000,3,0,2,1,3,0,4,30,0,2,4,21,0,0,0,0,0,0,0,-430162.12,375558.16,9984689.12,12319187.41,0,0,0,0,0,0,0,0,0,6,5,11149,13353,186316,0,0,0,0,0,0,0,0,9984689,0,81152,21001,0,1996938,45362,96777,3190,0,0,-1877966,-1980120,20,20,20,19.83,1,2,2,909,0,1,0,10,0,6333,0,0,5891,0,0,0,15309,LI,PC,12059282,0,9010,0,15923,15923,430162,0,432849,11981627,0,3
2003,3,0,1,1,1,1,3,12,0,3,3,11,0,0,0,0,0,0,0,0,73392,0,0,73392,63926,0,0,0,0,0,0,0,I,1,0,0,366961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-366961,-366961,0,20,0,20,1,2,3,911,0,0,0,16,0,3162,0,0,0,2,2,0,0,LI,LI,0,0,0,0,-2612,-2612,0,0,0,0,0,3
2003,3,0,AA,1,8,0,3,18,0,3,3,21,0,0,0,0,0,0,0,-300000,300000,0,0,300000,0,0,0,0,0,0,0,0,6,1,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500000,-1500000,0,20,0,20,1,2,2,911,0,1,0,16,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,300000,0,300000,0,0,3
2004,3,0,AA,1,8,0,3,18,0,3,3,21,0,0,0,0,0,0,0,-700000,400000,1,1,400000,0,0,0,0,0,0,0,0,6,1,0,0,2000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300000,0,0,1,-1999999,-1999999,0,20,0,20,1,2,2,911,0,1,0,16,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,700000,0,700000,1,0,3
2002,3,0,2,1,2,0,4,20,0,3,3,21,0,0,0,0,0,0,0,-101873,73849,470867,470867,0,0,0,0,0,0,0,0,0,6,3,12195,26333,735293,0,0,0,0,0,0,0,0,470867,0,22,379,0,94173,29674,57698,0,0,0,-369243,-369644,20,20,20,19.99,1,2,2,911,0,1,0,17,1087,0,0,0,2415,5119,0,0,2704,LI,LI,470851,0,108559,0,8775,8775,101873,0,101874,565040,0,3
2003,3,0,2,1,2,0,4,20,0,3,3,21,0,0,0,0,0,0,0,-151052,98504,276858,276858,153876,14263,0,0,0,0,0,0,0,6,3,1981,11276,49985,0,0,0,0,0,0,0,0,276858,0,22,0,0,55372,49326,101874,0,0,0,-492521,-492543,20,20,20,20,1,2,3,911,0,1,0,17,0,379,0,0,784,2704,0,0,2352,LI,LI,276465,0,109072,0,2307,2307,151052,0,156011,332230,0,3
2004,3,0,2,1,2,0,4,20,0,3,3,21,0,0,0,0,0,0,0,-196093,72697,314325,314325,135562,12827,0,0,0,0,0,0,0,6,3,493028,7108,11659,0,0,0,0,0,0,0,0,314325,0,64,0,0,62865,32615,156011,0,0,314325,-363487,-363551,20,20,20,20,1,2,2,911,0,1,0,17,0,3783,0,0,362,2352,0,0,1990,LI,LI,319387,0,101202,0,1097,1097,196093,0,196093,377190,0,3
2005,3,1,1,1,1,0,4,82,0,1,1,8,0,0,0,0,0,0,0,-840162,194678,0,0,194678,184375,0,0,0,0,0,0,0,6,1,12466,37659,19989,0,0,0,0,0,0,0,0,0,10013,0,1618,0,0,146989,792473,0,0,0,-58483,-70114,0,20,0,16.68,0,2,0,911,0,1,0,12,0,9434,0,0,0,0,0,0,7537,LI,LI,53668,0,207202,0,-9436,-9436,657181,0,657181,0,0,3
2001,3,0,1,1,1,0,3,33,0,3,3,3,0,0,0,0,0,0,0,-607096.63,510005.84,1494146.99,0,0,0,0,0,0,0,0,0,0,6,4,8112305,0,308674,1092306,232113,0,601876,0,42608,0,42608,1494147,292892,54933,26990,0,1232907,66231,163322,0,0,0,-8011632,-8005761,20,20,9.41,18.35,1,2,2,911,1,1,0,5,1835,0,0,0,10844,0,0,0,5558,LI,LI,1494147,0,-37095,0,57074,57074,313539,266728,49967,1677356,42608,3
2002,3,0,1,1,1,0,3,33,0,3,3,3,0,0,0,0,0,0,0,-577419,545787,1145175,0,0,0,0,0,0,0,0,0,0,6,4,2477576,0,228371,0,3843,0,467130,0,0,0,0,1145175,3843,18926,20418,0,79619,65117,96749,0,0,0,-2733629,-2369133,20,19.97,6.95,17.8,1,2,2,911,1,1,0,5,6925,0,0,0,31167,5558,5558,20727,0,LI,LI,221346,0,-122471,0,164037,164037,577419,500000,77419,1224794,0,3
2003,3,0,AA,1,8,1,3,18,0,3,3,10,0,0,0,0,0,0,0,-300000,300000,0,0,300000,0,0,0,0,0,0,0,0,6,1,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500000,-1500000,0,20,0,20,1,2,2,911,0,1,0,12,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,300000,0,300000,0,0,3
2004,3,0,AA,1,8,1,3,18,0,3,3,10,0,0,0,0,0,0,0,-700000,400000,1,0,400000,0,0,0,0,0,0,0,0,6,1,0,0,2000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300000,0,0,1,-1999999,-1999999,0,20,0,20,1,2,2,911,0,1,0,12,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,700000,0,700000,1,0,3
2000,3,0,2,1,2,0,4,20,0,2,5,21,0,0,0,0,0,0,0,-54262.06,46225.47,684345.67,684345.67,0,0,0,0,0,0,0,0,0,6,4,39120,15132,664575,0,0,0,0,0,0,0,0,684346,0,271,19319,0,136792,0,0,8037,0,0,-231673,-251263,19.99,19.98,19.99,19.56,1,2,2,911,0,1,0,6,0,4782,0,0,1291,0,0,1291,0,LI,LI,684346,0,132593,0,3488,3488,54262,0,54262,821138,0,3
2001,3,0,2,1,2,0,4,20,0,3,5,21,0,0,0,0,0,0,0,-86916.08,71272.6,1232497.53,1232497.53,0,0,0,0,0,0,0,0,0,6,4,94926,50178,1401250,0,0,0,0,0,14099,0,0,1232498,0,20,50679,0,243303,38619,54262,0,0,0,-354480,-391079,19.97,20,19.74,19.38,1,2,3,911,0,1,0,6,1243,0,0,0,6919,0,0,5711,0,LI,LI,1180176,0,261231,0,19221,19221,44888,0,44888,1475800,0,3
2002,3,0,2,1,2,0,4,20,0,3,5,21,0,0,0,0,0,0,0,-80437,90550,1163737,1163737,0,0,0,0,0,0,0,0,0,6,4,15634,119832,884710,0,0,0,0,0,0,0,0,1163737,0,22,30832,0,232747,97029,86916,0,0,0,-452850,-483704,20,20,20,19.62,1,2,2,911,0,1,0,6,0,36310,0,0,0,0,0,0,2726,LI,LI,1059697,0,221498,0,-8342,-8342,80437,0,90550,1396484,0,3
2003,3,0,2,1,2,0,4,20,0,3,5,21,0,0,0,0,0,0,0,-87359,78394,840284,840284,246451,59112,0,0,0,0,0,0,0,6,4,3284,24529,163841,0,0,0,0,0,0,0,0,840284,0,43,0,0,168057,81585,90550,0,0,0,-392714,-392857,20,19.99,20,19.99,1,2,3,911,0,1,0,6,4388,0,0,0,10928,2726,0,8202,0,LI,LI,833808,0,349050,0,40484,40484,87359,0,89528,1008341,0,3
2004,3,0,2,1,2,0,4,20,0,3,4,21,0,0,0,0,0,0,0,-72887,70885,1185237,1185237,307932,68581,0,0,0,0,0,0,0,6,4,21342,54881,121463,0,0,0,0,0,0,0,0,1185237,0,7821,15106,0,237047,91189,89528,0,0,1185237,-354923,-377850,20,19.99,20,19.7,1,2,3,911,0,1,0,6,0,12146,0,0,3289,0,0,0,1110,LI,LI,1179737,0,180183,0,9967,9967,69224,0,72887,1422284,0,3
2003,3,0,AA,1,2,0,4,35,0,3,3,2,0,0,0,0,0,0,0,-300000,300000,0,0,300000,0,0,0,0,0,0,0,0,6,1,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500000,-1500000,0,20,0,20,1,2,2,911,0,1,0,18,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,300000,0,300000,0,0,3
2004,3,0,1,1,2,0,4,53,0,3,3,2,0,0,0,0,0,0,0,-700000,400000,1,0,400000,0,0,0,0,0,0,0,0,6,1,0,0,2000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300000,0,0,1,-1999999,-1999999,0,20,0,20,1,2,2,911,0,1,0,18,0,0,0,0,0,0,0,0,0,LI,LI,0,0,0,0,0,0,700000,0,700000,1,0,3
2000,3,0,1,1,2,1,4,176,0,4,4,11,0,0,0,0,0,0,0,-60490.53,75575.72,22235690.27,0,0,0,0,0,0,0,0,0,0,I,6,494424,100692,9879165,0,0,0,0,1036025,0,0,0,22235690,519639,7874,43991,0,70487,241837,241160,2660,0,0,-378848,1563091,20,19.97,0.32,0.71,0,3,2,911,1,0,0,3,0,1581536,0,0,0,9678,0,0,10464,LU,LU,2484593,0,366563,0,-1562881,-1562881,60491,0,61167,22306177,0,3
2002,3,0,2,1,1,1,4,20,0,4,4,13,0,0,0,0,0,0,0,-11831,11831,192965,0,0,0,0,0,0,0,0,0,0,6,3,10935,0,131524,0,0,0,0,0,0,0,0,192965,0,450,1188,0,38593,0,0,0,0,0,-59286,-60924,20,19.99,20,19.86,1,2,2,911,0,1,0,9,350,0,0,0,4801,0,0,4801,0,LU,LU,360603,0,91969,0,13337,13337,11831,0,11831,231558,0,3
2000,3,0,AA,1,1,0,3,22,0,3,3,2,0,0,0,0,0,0,0,-57459.96,16940.3,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,105827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,42069,0,0,0,-105827,-105827,0,16.01,0,16.01,1,37,3,911,0,1,0,12,0,10122,0,0,0,0,0,0,0,LU,LU,0,0,0,0,-10043,-10043,57460,0,57460,0,0,3
2001,3,0,AA,1,1,0,3,22,0,3,3,2,0,0,0,0,0,0,0,-70112.12,13035.37,0,0,0,0,0,0,0,0,0,0,0,6,1,57131,0,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,57460,0,0,0,-66609,-66609,0,19.57,0,19.57,1,37,2,911,0,1,0,12,0,12616,0,0,0,0,0,0,12,LU,LU,0,0,0,0,-12476,-12476,36210,0,36210,0,0,3
2002,3,0,AA,1,1,0,3,22,0,3,3,2,0,0,0,0,0,0,0,-68800,11166,0,0,0,0,0,0,0,0,0,0,0,6,1,61862,0,9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12478,70112,0,0,0,-71480,-71480,0,15.62,0,15.62,1,37,2,911,0,1,0,12,0,14952,0,0,0,12,0,0,39,LU,LU,0,0,0,0,-13380,-13380,68800,0,68801,0,0,3
2003,3,0,AA,1,1,0,3,22,0,3,3,2,0,0,0,0,0,0,0,-102291,39112,0,0,39112,10387,0,0,0,0,0,0,0,6,1,296906,0,6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5622,68801,0,0,0,-303799,-303799,0,12.87,0,12.87,1,37,3,911,0,1,0,12,0,12774,0,0,0,39,39,0,10,LU,LU,0,0,0,0,-12632,-12632,102291,0,102291,0,0,3
2004,3,0,AA,1,1,0,4,54,0,3,3,2,0,0,0,0,0,0,0,-132798,33212,0,0,33212,15678,0,0,0,0,0,0,0,6,1,201181,0,51164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,102291,0,0,0,-252345,-252345,0,13.16,0,13.16,1,37,2,911,0,1,0,12,0,21416,0,0,0,10,10,0,0,LU,LU,0,0,0,0,-21258,-21258,132798,0,132798,0,0,3
2001,3,0,1,1,1,0,4,53,0,1,5,21,0,0,0,0,0,0,0,-80133.45,80133.45,5079970.25,1415308.82,0,0,0,0,0,0,0,0,0,6,4,516,0,1919,106210,0,0,0,0,0,0,0,5079970,0,0,0,0,888811,0,0,0,0,0,-931718,14907,20,20,15.41,19.13,1,2,2,911,0,1,0,10,8282,0,0,0,4889,0,0,4885,0,LU,LU,5079970,0,0,0,13582,13582,41385,0,41385,5862572,0,3
2003,3,0,2,1,3,0,4,8,0,1,5,3,0,0,0,0,0,0,0,-22273,21922,2354757,0,21922,0,0,0,0,0,0,0,0,6,4,105591,0,4024,0,0,0,0,0,0,0,0,2354757,2330421,0,0,0,0,684,1035,0,0,0,-109615,-85279,0,20,0,0.9,1,2,2,911,0,1,0,10,17802,0,0,0,4529,0,0,4529,0,LU,LU,2354758,0,0,0,17802,17802,22273,0,22273,2354757,0,3
2002,3,0,2,1,3,0,4,8,0,3,4,3,0,0,0,0,0,0,0,-93155,93155,2014364,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2482607,88,0,0,0,0,0,0,0,2014364,0,0,2983,0,402961,290,290,0,0,0,-466218,-469201,20,20,20,19.98,1,2,2,911,0,1,0,17,448,0,0,0,2186,0,0,2186,0,LU,LU,2014364,0,0,0,6073,6073,93155,0,93155,2417237,0,3
2003,3,0,AA,1,1,1,4,35,0,3,2,13,0,0,0,0,0,0,0,-259237,31109,0,0,31109,24509,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615,231743,0,0,0,-155547,-155547,0,20,0,20,1,2,2,911,0,1,0,16,0,57357,0,0,0,3895,180,0,3717,LU,LU,0,0,0,0,-54578,-54578,259237,0,259237,0,0,3
2004,3,0,AA,1,1,1,4,35,0,3,3,10,0,0,0,0,0,0,0,-304061,49865,0,0,49865,15865,0,0,0,0,0,0,0,6,1,0,0,189326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041,259237,0,0,0,-489326,-489326,0,10.19,0,10.19,1,2,2,911,0,1,0,16,0,103849,0,0,0,3717,0,0,3915,LU,LU,0,0,0,0,-202606,-202606,304061,0,304061,0,0,3
2004,3,0,1,1,1,0,4,106,0,3,4,36,0,0,0,0,0,0,0,-337234,713841,7831556,7831556,1193239,428759,1,0,0,0,0,0,0,6,5,170390,0,7400288,0,0,0,0,1138400,0,5433,0,7831556,960831,1608,597030,0,479398,40379,39772,0,0,2413230,-3597979,260878,19.87,19.85,6.12,15.76,1,3,2,911,0,1,0,5,140862,0,0,0,68484,0,0,55010,0,LU,LU,8249513,0,856555,0,207526,207526,337234,170000,167841,8310954,0,3
2001,3,0,1,1,2,0,3,36,0,3,4,3,0,0,0,0,0,0,0,-84079.7,82840.2,6228723.27,0,0,0,0,0,0,0,0,0,0,6,5,0,0,171902,0,0,0,0,0,0,0,0,6228723,0,0,0,0,1245745,0,0,1390,0,0,-414201,-414201,20,20,20,20,1,2,2,911,0,1,0,17,0,27903,0,0,0,0,0,0,0,LU,LU,6363353,0,5600,0,-25248,-25248,43424,0,50568,7474468,0,3
2001,3,0,1,1,2,0,3,18,0,3,4,3,0,0,0,0,0,0,0,-97750.31,96376.54,4699861.59,0,0,0,0,0,0,0,0,0,0,6,4,0,0,154950,0,0,0,0,0,0,0,0,4699862,0,0,0,0,939972,0,0,1487,0,0,-481883,-481883,20,20,20,20,1,2,2,911,0,1,0,17,0,43017,0,0,0,0,0,0,0,LU,LU,4821500,0,0,0,-40358,-40358,50484,0,55659,5639834,0,3
2001,3,0,1,1,2,0,3,36,0,3,4,3,0,0,0,0,0,0,0,-85587.24,84326.57,5690260.66,0,0,0,0,0,0,0,0,0,0,6,5,0,0,157970,0,0,0,0,0,0,0,0,5690261,0,0,0,0,1138052,0,0,1440,0,0,-421633,-421633,20,20,20,20,1,2,2,911,0,1,0,17,0,35476,0,0,0,0,0,0,0,LU,LU,5775307,0,9517,0,-32819,-32819,44202,0,52852,6828313,0,3
2003,2,0,1,1,1,0,4,35,0,1,3,21,0,0,0,0,0,0,0,-8371,8371,0,0,8371,3771,0,0,0,0,0,0,0,5,1,23470,0,18520,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,-41855,-41990,0,20,0,19.94,0,24,2,911,0,1,1,12,0,4861,0,0,0,0,0,0,0,MS,MS,0,0,0,0,-4861,-4861,8371,0,8371,0,0,3
2000,3,0,1,1,2,0,1,35,0,1,3,21,0,0,0,0,0,0,0,-278867.62,105551.4,0,0,0,0,0,0,0,0,0,0,0,6,1,483159,27278,39610,0,0,0,0,0,0,0,0,0,0,14041,9697,0,0,2422,175738,0,0,0,-527781,-551519,0,20,0,19.14,1,2,2,911,0,1,0,5,10195,0,0,0,0,147,147,0,1,MS,MS,0,0,0,0,23724,23724,278868,88167,190700,0,0,3
2003,3,0,1,1,2,1,4,35,0,3,3,10,0,0,0,0,0,0,0,-700412,696485,884451,0,804416,280125,0,0,0,0,0,0,0,6,4,3890999,45707,450554,0,0,0,0,0,10582,0,0,884451,0,0,0,0,107931,0,0,3966,0,0,-3513391,-3502809,12.35,18.34,12.2,18.34,1,2,2,911,0,1,0,16,7243,0,0,0,0,8,8,0,25,MS,MS,297677,0,0,0,-956352,-956352,700412,503460,196952,992381,0,3
2001,3,0,1,1,1,1,4,53,0,1,3,10,0,0,0,0,0,0,0,-225387.47,184583.25,321218.12,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1059570,0,0,0,0,0,0,0,0,321218,1086,0,2632,0,26101,10357,50076,1085,0,0,-916748,-738352,18.76,19.95,8.13,19.88,1,2,2,911,0,1,0,11,2199,0,0,0,4462,0,0,1272,0,MS,MS,256661,0,154,0,12395,12395,116403,106691,9649,347320,0,3
2001,3,0,1,1,2,0,4,53,0,1,5,21,0,0,0,0,0,0,0,-182087.73,181794.89,1074230.35,1074230.35,0,0,0,0,0,0,0,0,0,6,4,0,0,48,0,0,0,0,1074230,0,0,0,1074230,0,0,0,0,0,0,293,0,0,0,-909012,165218,0,20,0,20,1,2,2,911,0,1,0,17,87088,0,0,0,49764,0,0,49764,0,MS,MS,1062868,0,0,0,138234,138234,94041,0,94041,1074230,0,3
2001,3,0,1,1,1,0,4,35,0,1,3,21,0,0,0,0,0,0,0,-24506.91,24519.82,-122600.15,6514.07,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-122600,6437,0,0,0,-24520,0,0,0,0,0,-122600,-129037,20,0,20,0,1,2,2,911,0,1,0,6,0,252173,0,0,0,0,0,0,0,MS,MS,6514,0,0,0,-124144,-124144,12657,0,12657,-147120,0,3
2001,3,0,1,1,2,0,4,35,0,1,4,21,0,0,0,0,0,0,0,-321153.56,321153.56,1973179.36,146232.19,0,0,0,0,0,0,0,0,0,6,4,1369,0,40253,0,0,0,0,1824365,0,0,0,1973179,324,0,3579,0,21268,26026,26026,0,0,0,-1595950,225692,14.41,19.64,1.08,19.6,1,2,2,911,0,1,0,17,67391,0,0,0,43001,3511,3511,40315,0,MS,MS,1955638,0,40748,0,119447,119447,165862,0,165862,1994447,0,3
2003,3,0,2,1,1,1,4,45,0,1,5,10,0,0,340325,0,0,0,0,-872820,1145229,87740031,0,6954131,6209613,0,0,0,0,0,0,0,6,8,52332,66759,441044,3970124,0,0,449328,29202762,0,0,0,87740031,418066,245,22924,3980018,5808902,220164,225709,0,0,0,-25625756,3395406,19.99,20,2.08,8.24,0,2,2,911,1,1,0,10,829541,0,0,0,547460,0,0,254605,0,MS,MS,87741678,0,182475,0,1610177,1610177,872817,850000,22820,89568915,0,3
2004,3,0,2,1,1,1,4,45,0,1,5,10,0,0,0,0,0,0,0,-746425,1518500,163750592,0,10060937,7388071,0,0,0,0,0,0,0,6,8,69896,87617,1806750,6144314,0,0,441407,75711461,15001,0,17085,163750592,632559,25,69200,6160774,8542437,22820,22820,0,201257,11718025,-38513600,4003283,19.98,19.95,1.45,6.3,0,2,3,911,1,1,0,10,1610574,0,0,0,1088669,0,0,546189,0,MS,MS,163593960,0,216780,0,3298997,3298997,746425,0,746425,166149607,17085,3
2005,3,0,2,1,1,1,4,45,0,1,5,10,0,0,0,0,0,0,0,-794024,564056,111425235,0,8565548,7714614,0,0,0,0,0,0,0,6,8,36383,113793,2287082,5975061,0,0,1205225,6581781,0,0,0,111425235,118164,4572,49553,5985713,8001492,516457,746425,0,146620,9710539,-33384543,1303936,19.98,19.81,1.81,7.78,0,2,0,911,1,1,0,10,437715,0,0,0,321145,0,0,0,0,MS,MS,107573909,0,151357,0,973168,973168,794024,0,794024,113394716,0,3
2001,3,1,1,1,3,1,4,53,0,2,4,10,0,0,0,0,0,0,0,-90834.44,88932.85,6018276.38,0,0,0,0,0,0,0,0,0,0,6,5,0,0,197087,0,0,0,0,0,0,0,0,6018276,0,0,0,0,1203655,0,0,2049,0,0,-444666,-444666,20,20,20,20,1,2,2,911,0,1,0,17,0,18202,0,0,0,0,0,0,0,MS,MS,6110503,0,5600,0,-15513,-15513,46912,0,53533,7221931,0,3
2001,3,1,1,1,3,1,4,53,0,2,4,10,0,0,0,0,0,0,0,-111573.8,110637.98,5901622.19,0,0,0,0,0,0,0,0,0,0,6,5,1885,0,156049,0,0,0,0,0,0,0,0,5901622,0,0,528,0,1180325,0,0,1095,0,0,-553300,-553828,20,20,20,20,1,2,2,911,0,1,0,17,0,31115,0,0,0,0,0,0,0,MS,MS,6062919,0,16591,0,-27174,-27174,57623,0,65348,7081947,0,3
2001,3,1,1,1,3,1,4,53,0,2,4,10,0,0,0,0,0,0,0,-96427.15,95127.23,5535982.07,0,0,0,0,0,0,0,0,0,0,6,5,0,0,159396,0,0,0,0,0,0,0,0,5535982,0,0,0,0,1107196,0,0,1476,0,0,-475635,-475635,20,20,20,20,1,2,2,911,0,1,0,17,0,57280,0,0,0,0,0,0,0,MS,MS,5639734,0,0,0,-54621,-54621,49800,0,58223,6643178,0,3
2002,3,0,1,1,1,0,4,35,0,2,4,21,0,0,0,0,0,0,0,-104700,104700,-523500,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-523500,0,0,0,0,-104700,0,0,0,0,0,-523500,-523500,20,0,20,0,1,2,2,911,0,1,0,17,0,37994,0,0,0,0,0,0,0,MS,MS,0,0,0,0,-37901,-37901,104700,0,104700,-628200,0,3
2003,3,1,1,1,2,1,4,106,0,3,4,10,0,0,0,0,0,0,0,243049,273407,12441029,0,2412216,1412216,0,0,0,0,0,0,0,6,5,5034545,10562,1049585,25538,1475,295,266899,1512820,3385,2262,0,10648375,24492,107553,55499,25538,1780278,0,1,0,0,0,-3349889,-1678670,19.97,19.87,16.48,19.57,1,2,2,911,0,1,0,5,0,1746098,0,0,0,0,0,0,65,MS,MS,10331585,0,3373232,0,-1428748,-1428748,115482,0,115482,12403115,0,3
2003,3,0,1,1,1,0,4,35,0,2,4,2,0,0,0,0,0,0,0,-74413,74414,440225,0,133317,47028,0,0,0,0,0,0,0,6,3,31520,0,866656,0,0,0,0,0,10000,0,10000,440225,0,0,7103,0,58903,150,149,0,0,0,-450848,-457951,13.38,14.96,13.38,14.84,1,2,2,911,0,1,0,8,0,2148,0,0,0,0,0,0,4,MS,MS,440224,0,130145,0,-1,-1,74413,0,74414,509128,10000,3
2002,6,0,1,1,1,0,3,12,0,2,3,21,0,0,0,0,0,0,0,-3515,3515,579345,579345,0,0,0,0,0,0,0,0,0,U,4,0,766,60121,0,0,0,0,0,0,0,0,579345,533182,0,15885,0,5420,0,0,0,0,0,-17576,-14399,20,20,0.94,1.5,0,0,2,911,0,0,0,9,0,0,21000,0,437,24,0,0,277,MS,MS,579345,600345,0,598564,1781,1781,3515,0,3515,584765,0,3
2004,3,1,1,1,A,0,4,35,0,1,3,6,0,0,0,0,0,0,0,-4460,4313,88068,0,16436,0,0,0,0,0,0,0,0,6,2,0,0,38489,0,0,0,0,67455,0,0,40000,88068,19148,0,3660,0,12123,1350,1493,0,0,60613,36971,41618,20,20,13.77,35.38,1,2,0,911,0,1,0,10,0,8034,0,0,0,956,0,0,956,MS,MS,213440,0,78,0,-2101,-2101,4456,0,4460,140191,40000,3
